Name;DataType;Length;Coding;Address
CMD_EXTRUSORI.EXTB.PARAMETRI_OUT_POMPA.IN_RUN;Bool;1;Binary;%DB2000.DBX13374.0
CMD_EXTRUSORI.EXTB.PARAMETRI_OUT_POMPA.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX13374.1
CMD_EXTRUSORI.EXTB.PARAMETRI_OUT_POMPA.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX13374.2
CMD_EXTRUSORI.COEX.ABILITA_ON_OFF;Bool;1;Binary;%DB2000.DBX13376.0
CMD_EXTRUSORI.COEX.PERCENTUALE;Real;4;IEEE754;%DB2000.DBD13378
CMD_EXTRUSORI.COEX.PORTATA_POMPA_A;Real;4;IEEE754;%DB2000.DBD13382
CMD_EXTRUSORI.COEX.PORTATA_POMPA_B;Real;4;IEEE754;%DB2000.DBD13386
CMD_EXTRUSORI.COEX.RISPOSTE.REALE_RPM_COEX;Real;4;IEEE754;%DB2000.DBD13390
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_A.SET_PESO_SPEC_A;Real;4;IEEE754;%DB2000.DBD13394
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_A.K_CORREZIONE;Real;4;IEEE754;%DB2000.DBD13398
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_A.RISPOSTA.REAL_PESO_SPECIFICO;Real;4;IEEE754;%DB2000.DBD13402
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_B.SET_PESO_SPEC_A;Real;4;IEEE754;%DB2000.DBD13406
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_B.K_CORREZIONE;Real;4;IEEE754;%DB2000.DBD13410
CMD_EXTRUSORI.CALCOLI_GSM.PESO_SPEC_B.RISPOSTA.REAL_PESO_SPECIFICO;Real;4;IEEE754;%DB2000.DBD13414
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_A.SET_PORTATA_CM3GIRO;Real;4;IEEE754;%DB2000.DBD13418
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_A.RPM_MEDIA_POMPA_A;Real;4;IEEE754;%DB2000.DBD13422
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_A.RISPOSTE.PRODUZIONE_KG_ORA;Real;4;IEEE754;%DB2000.DBD13426
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_B.SET_PORTATA_CM3GIRO;Real;4;IEEE754;%DB2000.DBD13430
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_B.RPM_MEDIA_POMPA;Real;4;IEEE754;%DB2000.DBD13434
CMD_EXTRUSORI.CALCOLI_GSM.PROD_REALE_KG_B.RISPOSTE.PRODUZIONE_KG_ORA;Real;4;IEEE754;%DB2000.DBD13438
CMD_EXTRUSORI.LARGHEZZA_TESTA;Real;4;IEEE754;%DB2000.DBD13442
CMD_EXTRUSORI.LARGHEZZA_LASTRA_REALE;Real;4;IEEE754;%DB2000.DBD13446
CMD_EXTRUSORI.PRODUZIONE_KG_GENERALE;Real;4;IEEE754;%DB2000.DBD13450
CMD_TRAINI.START_LINEA_TRAINI;Bool;1;Binary;%DB2000.DBX13454.0
CMD_TRAINI.4RULLI.SERVOVENTOLA.NONE;String;10;Binary;%DB2000.DBX13456.0
CMD_TRAINI.4RULLI.SERVOVENTOLA.AUTO_MAN;Bool;1;Binary;%DB2000.DBX13468.0
CMD_TRAINI.4RULLI.SERVOVENTOLA.MAN_CMD;Bool;1;Binary;%DB2000.DBX13468.1
CMD_TRAINI.4RULLI.SERVOVENTOLA.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX13468.2
CMD_TRAINI.4RULLI.SERVOVENTOLA.CONFIG.T_ON;Real;4;IEEE754;%DB2000.DBD13470
CMD_TRAINI.4RULLI.SERVOVENTOLA.CONFIG.T_OFF;Real;4;IEEE754;%DB2000.DBD13474
CMD_TRAINI.4RULLI.SERVOVENTOLA.ALARM.LOCAL_ALARM;Bool;1;Binary;%DB2000.DBX13478.0
CMD_TRAINI.4RULLI.SERVOVENTOLA.ALARM.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX13478.1
CMD_TRAINI.4RULLI.SERVOVENTOLA.OUTPUT.STATO;String;10;Binary;%DB2000.DBX13480.0
CMD_TRAINI.4RULLI.SERVOVENTOLA.OUTPUT.CMD;Bool;1;Binary;%DB2000.DBX13492.0
CMD_TRAINI.4RULLI.PARAMETRI_ING.NOME;String;254;Binary;%DB2000.DBX13494.0
CMD_TRAINI.4RULLI.PARAMETRI_ING.START;Bool;1;Binary;%DB2000.DBX13750.0
CMD_TRAINI.4RULLI.PARAMETRI_ING.INVERSIONE;Bool;1;Binary;%DB2000.DBX13750.1
CMD_TRAINI.4RULLI.PARAMETRI_ING.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX13750.2
CMD_TRAINI.4RULLI.PARAMETRI_ING.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX13750.3
CMD_TRAINI.4RULLI.PARAMETRI_ING.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD13752
CMD_TRAINI.4RULLI.PARAMETRI_ING.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD13756
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD13760
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD13764
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD13768
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD13772
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD13776
CMD_TRAINI.4RULLI.PARAMETRI_ING.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD13780
CMD_TRAINI.4RULLI.PARAMETRI_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD13784
CMD_TRAINI.4RULLI.PARAMETRI_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD13788
CMD_TRAINI.4RULLI.PARAMETRI_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD13792
CMD_TRAINI.4RULLI.PARAMETRI_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD13796
CMD_TRAINI.4RULLI.PARAMETRI_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX13800.0
CMD_TRAINI.4RULLI.PARAMETRI_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX13800.1
CMD_TRAINI.4RULLI.PARAMETRI_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX13800.2
CMD_TRAINI.4RULLI.SET_ALLARMI.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD13802
CMD_TRAINI.4RULLI.SET_ALLARMI.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD13806
CMD_TRAINI.4RULLI.SET_ALLARMI.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX13810.0
CMD_TRAINI.4RULLI.BILANCIAMENTO.ON_OFF_BILANCIAMENTO;Bool;1;Binary;%DB2000.DBX13812.0
CMD_TRAINI.4RULLI.BILANCIAMENTO.SET_VALORE_BILANCIAMENTO;Real;4;IEEE754;%DB2000.DBD13814
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.NOME;String;254;Binary;%DB2000.DBX13818.0
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD14074
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD14078
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD14082
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD14086
CMD_TRAINI.4RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD14090
CMD_TRAINI.6RULLI.SERVOVENTOLA.NONE;String;10;Binary;%DB2000.DBX14094.0
CMD_TRAINI.6RULLI.SERVOVENTOLA.AUTO_MAN;Bool;1;Binary;%DB2000.DBX14106.0
CMD_TRAINI.6RULLI.SERVOVENTOLA.MAN_CMD;Bool;1;Binary;%DB2000.DBX14106.1
CMD_TRAINI.6RULLI.SERVOVENTOLA.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX14106.2
CMD_TRAINI.6RULLI.SERVOVENTOLA.CONFIG.T_ON;Real;4;IEEE754;%DB2000.DBD14108
CMD_TRAINI.6RULLI.SERVOVENTOLA.CONFIG.T_OFF;Real;4;IEEE754;%DB2000.DBD14112
CMD_TRAINI.6RULLI.SERVOVENTOLA.ALARM.LOCAL_ALARM;Bool;1;Binary;%DB2000.DBX14116.0
CMD_TRAINI.6RULLI.SERVOVENTOLA.ALARM.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX14116.1
CMD_TRAINI.6RULLI.SERVOVENTOLA.OUTPUT.STATO;String;10;Binary;%DB2000.DBX14118.0
CMD_TRAINI.6RULLI.SERVOVENTOLA.OUTPUT.CMD;Bool;1;Binary;%DB2000.DBX14130.0
CMD_TRAINI.6RULLI.PARAMETRI_ING.NOME;String;254;Binary;%DB2000.DBX14132.0
CMD_TRAINI.6RULLI.PARAMETRI_ING.START;Bool;1;Binary;%DB2000.DBX14388.0
CMD_TRAINI.6RULLI.PARAMETRI_ING.INVERSIONE;Bool;1;Binary;%DB2000.DBX14388.1
CMD_TRAINI.6RULLI.PARAMETRI_ING.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX14388.2
CMD_TRAINI.6RULLI.PARAMETRI_ING.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX14388.3
CMD_TRAINI.6RULLI.PARAMETRI_ING.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD14390
CMD_TRAINI.6RULLI.PARAMETRI_ING.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD14394
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD14398
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD14402
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD14406
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD14410
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD14414
CMD_TRAINI.6RULLI.PARAMETRI_ING.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD14418
CMD_TRAINI.6RULLI.PARAMETRI_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD14422
CMD_TRAINI.6RULLI.PARAMETRI_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD14426
CMD_TRAINI.6RULLI.PARAMETRI_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD14430
CMD_TRAINI.6RULLI.PARAMETRI_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD14434
CMD_TRAINI.6RULLI.PARAMETRI_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX14438.0
CMD_TRAINI.6RULLI.PARAMETRI_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX14438.1
CMD_TRAINI.6RULLI.PARAMETRI_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX14438.2
CMD_TRAINI.6RULLI.SET_ALLARMI.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD14440
CMD_TRAINI.6RULLI.SET_ALLARMI.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD14444
CMD_TRAINI.6RULLI.SET_ALLARMI.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX14448.0
CMD_TRAINI.6RULLI.BILANCIAMENTO.ON_OFF_BILANCIAMENTO;Bool;1;Binary;%DB2000.DBX14450.0
CMD_TRAINI.6RULLI.BILANCIAMENTO.SET_VALORE_BILANCIAMENTO;Real;4;IEEE754;%DB2000.DBD14452
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.NOME;String;254;Binary;%DB2000.DBX14456.0
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_X_MIN;Real;4;IEEE754;%DB2000.DBD14712
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_X_MAX;Real;4;IEEE754;%DB2000.DBD14716
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_Y_MIN;Real;4;IEEE754;%DB2000.DBD14720
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.SET_Y_MAX;Real;4;IEEE754;%DB2000.DBD14724
CMD_TRAINI.6RULLI.BILANCIAMENTO.PARAMETRI_OUT_ANALOG.OUT_VALORE_ING;Real;4;IEEE754;%DB2000.DBD14728
CMD_TRAINI.NASTRO_TAP.ON_OFF;Bool;1;Binary;%DB2000.DBX14732.0
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.NOME;String;254;Binary;%DB2000.DBX14734.0
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.START;Bool;1;Binary;%DB2000.DBX14990.0
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.INVERSIONE;Bool;1;Binary;%DB2000.DBX14990.1
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX14990.2
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX14990.3
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD14992
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD14996
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD15000
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD15004
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD15008
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD15012
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD15016
CMD_TRAINI.NASTRO_TAP.PARAMETRI_ING.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD15020
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD15024
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD15028
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD15032
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD15036
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX15040.0
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX15040.1
CMD_TRAINI.NASTRO_TAP.PARAMETRI_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX15040.2
CMD_TRAINI.NASTRO_TAP.SET_ALLARMI.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD15042
CMD_TRAINI.NASTRO_TAP.SET_ALLARMI.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD15046
CMD_TRAINI.NASTRO_TAP.SET_ALLARMI.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX15050.0
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.ABILITA_TAGLIO;Bool;1;Binary;%DB2000.DBX15052.0
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.CMD_TAGLIO_MAN;Bool;1;Binary;%DB2000.DBX15052.1
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.RESET_CONTEGGIO;Bool;1;Binary;%DB2000.DBX15052.2
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.FERMA_MOT_AL_TAGLIO;Bool;1;Binary;%DB2000.DBX15052.3
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.TEMPO_STOP_MOTORE;Real;4;IEEE754;%DB2000.DBD15054
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.TAGLIO_TEMPORANEO;Bool;1;Binary;%DB2000.DBX15058.0
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.VELOCITA_DI_RALLENTAMENTO;Real;4;IEEE754;%DB2000.DBD15060
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.K_FISSO_QE_RALLENTA;DInt;4;Binary;%DB2000.DBD15064
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.SET_LUNGHEZZA_TAGLIO_TEMP;DInt;4;Binary;%DB2000.DBD15068
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.SET_LUNGHEZZA;DInt;4;Binary;%DB2000.DBD15072
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.K_TAGLIO;DInt;4;Binary;%DB2000.DBD15076
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.REALE_LUNGHEZZA;DInt;4;Binary;%DB2000.DBD15080
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.SET_PEZZI_PRODOTTI;DInt;4;Binary;%DB2000.DBD15084
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.K_SEGNALAZIONE_PEZZI_PROD;DInt;4;Binary;%DB2000.DBD15088
CMD_TRAINI.TRAINO_CESOIA_INF.PAR_CESOIA.REALE_PEZZI;DInt;4;Binary;%DB2000.DBD15092
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.NONE;String;10;Binary;%DB2000.DBX15096.0
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.AUTO_MAN;Bool;1;Binary;%DB2000.DBX15108.0
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.MAN_CMD;Bool;1;Binary;%DB2000.DBX15108.1
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX15108.2
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.CONFIG.T_ON;Real;4;IEEE754;%DB2000.DBD15110
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.CONFIG.T_OFF;Real;4;IEEE754;%DB2000.DBD15114
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.ALARM.LOCAL_ALARM;Bool;1;Binary;%DB2000.DBX15118.0
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.ALARM.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX15118.1
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.OUTPUT.STATO;String;10;Binary;%DB2000.DBX15120.0
CMD_TRAINI.TRAINO_CESOIA_INF.SERVOVENTOLA.OUTPUT.CMD;Bool;1;Binary;%DB2000.DBX15132.0
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.NOME;String;254;Binary;%DB2000.DBX15134.0
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.START;Bool;1;Binary;%DB2000.DBX15390.0
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.INVERSIONE;Bool;1;Binary;%DB2000.DBX15390.1
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.ACC_ALLARMI;Bool;1;Binary;%DB2000.DBX15390.2
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.RESET_ALLARMI;Bool;1;Binary;%DB2000.DBX15390.3
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.SET_VELOCITA;Real;4;IEEE754;%DB2000.DBD15392
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.SET_COPPIA;Real;4;IEEE754;%DB2000.DBD15396
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.MAX_VELOCITA;Real;4;IEEE754;%DB2000.DBD15400
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.MAX_CORRENTE;Real;4;IEEE754;%DB2000.DBD15404
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.MAX_COPPIA;Real;4;IEEE754;%DB2000.DBD15408
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.GIRI_MOTORE_MAX;Real;4;IEEE754;%DB2000.DBD15412
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.RAPPORTO_RIDUZIONE;Real;4;IEEE754;%DB2000.DBD15416
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_ING.PARAMETRI_MOT.VELOCITA_INVERTER;Real;4;IEEE754;%DB2000.DBD15420
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.REALE_VELOCITA;Real;4;IEEE754;%DB2000.DBD15424
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.REALE_CORRENTE;Real;4;IEEE754;%DB2000.DBD15428
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.REALE_CORRENTE_PERCENTUALE;Real;4;IEEE754;%DB2000.DBD15432
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.REALE_COPPIA;Real;4;IEEE754;%DB2000.DBD15436
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.IN_RUN;Bool;1;Binary;%DB2000.DBX15440.0
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.ANOMALIA_ATTIVA;Bool;1;Binary;%DB2000.DBX15440.1
CMD_TRAINI.TRAINO_CESOIA_INF.PARAMETRI_OUT.AVVISO_ATTIVO;Bool;1;Binary;%DB2000.DBX15440.2
CMD_TRAINI.TRAINO_CESOIA_INF.SET_ALLARMI.SET_AMPER_ALLARME;Real;4;IEEE754;%DB2000.DBD15442
CMD_TRAINI.TRAINO_CESOIA_INF.SET_ALLARMI.TEMPO_FILTRO_AMP;Real;4;IEEE754;%DB2000.DBD15446
CMD_TRAINI.TRAINO_CESOIA_INF.SET_ALLARMI.OUT.ALLA_MAX_AMP;Bool;1;Binary;%DB2000.DBX15450.0
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.ABILITA_TAGLIO;Bool;1;Binary;%DB2000.DBX15452.0
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.CMD_TAGLIO_MAN;Bool;1;Binary;%DB2000.DBX15452.1
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.RESET_CONTEGGIO;Bool;1;Binary;%DB2000.DBX15452.2
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.FERMA_MOT_AL_TAGLIO;Bool;1;Binary;%DB2000.DBX15452.3
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.TEMPO_STOP_MOTORE;Real;4;IEEE754;%DB2000.DBD15454
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.TAGLIO_TEMPORANEO;Bool;1;Binary;%DB2000.DBX15458.0
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.VELOCITA_DI_RALLENTAMENTO;Real;4;IEEE754;%DB2000.DBD15460
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.K_FISSO_QE_RALLENTA;DInt;4;Binary;%DB2000.DBD15464
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.SET_LUNGHEZZA_TAGLIO_TEMP;DInt;4;Binary;%DB2000.DBD15468
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.SET_LUNGHEZZA;DInt;4;Binary;%DB2000.DBD15472
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.K_TAGLIO;DInt;4;Binary;%DB2000.DBD15476
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.REALE_LUNGHEZZA;DInt;4;Binary;%DB2000.DBD15480
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.SET_PEZZI_PRODOTTI;DInt;4;Binary;%DB2000.DBD15484
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.K_SEGNALAZIONE_PEZZI_PROD;DInt;4;Binary;%DB2000.DBD15488
CMD_TRAINI.TRAINO_CESOIA_SUP.PAR_CESOIA.REALE_PEZZI;DInt;4;Binary;%DB2000.DBD15492
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.NONE;String;10;Binary;%DB2000.DBX15496.0
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.AUTO_MAN;Bool;1;Binary;%DB2000.DBX15508.0
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.MAN_CMD;Bool;1;Binary;%DB2000.DBX15508.1
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX15508.2
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.CONFIG.T_ON;Real;4;IEEE754;%DB2000.DBD15510
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.CONFIG.T_OFF;Real;4;IEEE754;%DB2000.DBD15514
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.ALARM.LOCAL_ALARM;Bool;1;Binary;%DB2000.DBX15518.0
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.ALARM.MAIN_ALARM;Bool;1;Binary;%DB2000.DBX15518.1
CMD_TRAINI.TRAINO_CESOIA_SUP.SERVOVENTOLA.OUTPUT.STATO;String;10;Binary;%DB2000.DBX15520.0
